hour,day_of_week,is_weekend,is_peak_hour,school_open,college_open,festival,political_event,mall_opening,special_event,rain,traffic_index
10,2,0,1,1,1,0,0,0,0,0,83
11,2,0,0,1,1,0,0,0,0,1,86
12,2,0,0,1,1,0,0,0,0,0,78
13,2,0,0,1,1,0,0,0,0,0,67
14,2,0,0,1,1,0,0,0,0,0,74
15,2,0,0,1,1,0,0,0,0,0,61
16,2,0,0,1,1,0,0,0,0,0,103
17,2,0,1,1,1,0,0,0,0,0,118
18,2,0,1,1,1,0,0,0,0,0,123
19,2,0,1,1,1,0,0,0,0,0,122
20,2,0,0,1,1,0,0,0,0,2,223
21,2,0,0,1,1,0,0,0,0,2,111
22,2,0,0,1,1,0,0,0,0,0,47
23,2,0,0,1,1,0,0,0,0,0,48
0,3,0,0,1,1,0,0,0,0,1,67
1,3,0,0,1,1,0,0,0,0,0,38
2,3,0,0,1,1,0,0,0,0,0,38
3,3,0,0,1,1,0,0,0,0,0,39
4,3,0,0,1,1,0,0,0,0,2,143
5,3,0,0,1,1,0,0,0,0,0,53
6,3,0,0,1,1,0,0,0,0,0,39
7,3,0,0,1,1,0,0,0,0,1,98
8,3,0,1,1,1,0,0,0,0,0,112
9,3,0,1,1,1,0,0,0,0,0,103
10,3,0,1,1,1,0,0,0,0,2,144
11,3,0,0,1,1,0,0,0,0,0,58
12,3,0,0,1,1,0,0,0,0,0,72
13,3,0,0,1,1,0,0,0,0,0,80
14,3,0,0,1,1,0,0,0,0,0,71
15,3,0,0,1,1,0,0,0,0,0,63
16,3,0,0,1,1,0,0,0,0,0,60
17,3,0,1,1,1,0,0,0,0,0,125
18,3,0,1,1,1,0,0,0,0,1,146
19,3,0,1,1,1,0,0,0,0,0,118
20,3,0,0,1,1,0,0,0,0,0,158
21,3,0,0,1,1,0,0,0,0,0,84
22,3,0,0,1,1,0,0,0,0,1,157
23,3,0,0,1,1,0,0,0,0,0,53
0,4,0,0,1,1,0,0,0,0,0,41
1,4,0,0,1,1,0,0,0,0,0,37
2,4,0,0,1,1,0,0,0,0,0,41
3,4,0,0,1,1,0,0,0,0,0,41
4,4,0,0,1,1,0,0,0,0,1,106
5,4,0,0,1,1,0,0,0,0,0,53
6,4,0,0,1,1,0,0,0,0,0,48
7,4,0,0,1,1,0,0,0,0,0,72
8,4,0,1,1,1,0,0,0,0,1,145
9,4,0,1,1,1,0,0,0,0,0,113
10,4,0,1,1,1,0,0,0,0,0,87
11,4,0,0,1,1,0,0,0,0,0,81
12,4,0,0,1,1,0,0,0,0,0,73
13,4,0,0,1,1,0,0,0,0,0,69
14,4,0,0,1,1,0,0,0,0,0,73
15,4,0,0,1,1,0,0,0,0,0,67
16,4,0,0,1,1,0,0,0,0,0,58
17,4,0,1,1,1,0,0,0,0,0,118
18,4,0,1,1,1,0,0,0,0,0,207
19,4,0,1,1,1,0,0,0,0,0,124
20,4,0,0,1,1,0,0,0,0,1,149
21,4,0,0,1,1,0,0,0,0,2,107
22,4,0,0,1,1,0,0,0,0,2,104
23,4,0,0,1,1,0,0,0,0,1,69
0,5,1,0,0,1,0,0,0,0,0,14
1,5,1,0,0,1,0,0,0,0,1,42
2,5,1,0,0,1,0,0,0,0,0,15
3,5,1,0,0,1,0,0,0,0,0,14
4,5,1,0,0,1,0,0,0,0,0,18
5,5,1,0,0,1,0,0,0,0,0,24
6,5,1,0,0,1,0,0,0,0,1,37
7,5,1,0,0,1,0,0,0,0,0,32
8,5,1,1,0,1,0,0,0,0,0,63
9,5,1,1,0,1,0,0,0,0,2,119
10,5,1,1,0,1,0,0,0,0,0,60
11,5,1,0,0,1,0,0,0,0,0,74
12,5,1,0,0,1,0,0,0,0,2,118
13,5,1,0,0,1,0,0,0,0,0,44
14,5,1,0,0,1,0,0,0,0,0,44
15,5,1,0,0,1,0,0,0,0,0,36
16,5,1,0,0,1,0,0,0,0,0,45
17,5,1,1,0,1,0,0,0,0,1,118
18,5,1,1,0,1,0,0,0,0,0,98
19,5,1,1,0,1,0,0,0,0,0,104
20,5,1,0,0,1,0,0,0,0,0,108
21,5,1,0,0,1,0,0,0,0,0,28
22,5,1,0,0,1,0,0,0,0,2,100
23,5,1,0,0,1,0,0,0,0,0,63
0,6,1,0,0,1,0,0,0,0,0,14
1,6,1,0,0,1,0,0,0,0,0,13
2,6,1,0,0,1,0,0,0,0,0,28
3,6,1,0,0,1,0,0,0,0,2,82
4,6,1,0,0,1,0,0,0,0,0,103
5,6,1,0,0,1,0,0,0,0,0,15
6,6,1,0,0,1,0,0,0,0,0,14
7,6,1,0,0,1,0,0,0,0,1,61
8,6,1,1,0,1,0,0,0,0,0,60
9,6,1,1,0,1,0,0,0,0,1,86
10,6,1,1,0,1,0,0,0,0,0,64
11,6,1,0,0,1,0,0,0,0,1,58
12,6,1,0,0,1,0,0,0,0,0,52
13,6,1,0,0,1,0,0,0,0,0,52
14,6,1,0,0,1,0,0,0,0,0,48
15,6,1,0,0,1,0,0,0,0,0,35
16,6,1,0,0,1,0,0,0,0,2,100
17,6,1,1,0,1,0,0,0,0,1,130
18,6,1,1,0,1,0,0,0,0,0,112
19,6,1,1,0,1,0,0,0,0,0,117
20,6,1,0,0,1,0,0,0,0,0,137
21,6,1,0,0,1,0,0,0,0,1,44
22,6,1,0,0,1,0,0,0,0,0,37
23,6,1,0,0,1,0,0,0,0,0,30
0,0,0,0,1,1,0,0,0,0,0,60
1,0,0,0,1,1,0,0,0,0,0,41
2,0,0,0,1,1,0,0,0,0,0,83
3,0,0,0,1,1,0,0,0,0,0,37
4,0,0,0,1,1,0,0,0,0,0,53
5,0,0,0,1,1,0,0,0,0,2,98
6,0,0,0,1,1,0,0,0,0,0,43
7,0,0,0,1,1,0,0,0,0,0,77
8,0,0,1,1,1,0,0,0,0,0,99
9,0,0,1,1,1,0,0,0,0,1,123
10,0,0,1,1,1,0,0,0,0,0,93
11,0,0,0,1,1,0,0,0,0,0,59
12,0,0,0,1,1,0,0,0,0,0,70
13,0,0,0,1,1,0,0,0,0,0,72
14,0,0,0,1,1,0,0,0,0,0,71
15,0,0,0,1,1,0,0,0,0,1,85
16,0,0,0,1,1,0,0,0,0,1,88
17,0,0,1,1,1,0,0,0,0,0,120
18,0,0,1,1,1,0,0,0,0,0,122
19,0,0,1,1,1,0,0,0,0,2,178
20,0,0,0,1,1,0,0,0,0,0,118
21,0,0,0,1,1,0,0,0,0,1,72
22,0,0,0,1,1,0,0,0,0,0,88
23,0,0,0,1,1,0,0,0,0,2,103
0,1,0,0,1,1,0,0,0,0,1,66
1,1,0,0,1,1,0,0,0,0,2,101
2,1,0,0,1,1,0,0,0,0,0,43
3,1,0,0,1,1,0,0,0,0,0,41
4,1,0,0,1,1,0,0,0,0,2,99
5,1,0,0,1,1,0,0,0,0,0,43
6,1,0,0,1,1,0,0,0,0,0,42
7,1,0,0,1,1,0,0,0,0,1,101
8,1,0,1,1,1,0,0,0,0,1,127
9,1,0,1,1,1,0,0,0,0,2,247
10,1,0,1,1,1,0,0,0,0,0,85
11,1,0,0,1,1,0,0,0,0,1,90
12,1,0,0,1,1,0,0,0,0,1,137
13,1,0,0,1,1,0,0,0,0,0,83
14,1,0,0,1,1,0,0,0,0,0,70
15,1,0,0,1,1,0,0,0,0,0,65
16,1,0,0,1,1,0,0,0,0,0,57
17,1,0,1,1,1,0,0,0,0,2,180
18,1,0,1,1,1,0,0,0,0,0,117
19,1,0,1,1,1,0,0,0,0,1,146
20,1,0,0,1,1,0,0,0,0,2,181
21,1,0,0,1,1,0,0,0,0,0,47
22,1,0,0,1,1,0,0,0,0,1,74
23,1,0,0,1,1,0,0,0,0,0,45
0,2,0,0,1,1,0,0,0,0,1,66
1,2,0,0,1,1,0,0,0,0,0,41
2,2,0,0,1,1,0,0,0,0,2,103
3,2,0,0,1,1,0,0,0,0,0,42
4,2,0,0,1,1,0,0,0,0,0,128
5,2,0,0,1,1,0,0,0,0,1,63
6,2,0,0,1,1,0,0,0,0,0,42
7,2,0,0,1,1,0,0,0,0,0,92
8,2,0,1,1,1,0,0,0,0,0,99
9,2,0,1,1,1,0,0,0,0,1,148
10,2,0,1,1,1,0,0,0,0,0,88
11,2,0,0,1,1,0,0,0,0,0,62
12,2,0,0,1,1,0,0,0,0,0,68
13,2,0,0,1,1,0,0,0,0,0,69
14,2,0,0,1,1,0,0,0,0,0,71
15,2,0,0,1,1,0,0,0,0,0,82
16,2,0,0,1,1,0,0,0,0,0,62
17,2,0,1,1,1,0,0,0,0,0,124
18,2,0,1,1,1,0,0,0,0,0,128
19,2,0,1,1,1,0,0,0,0,1,146
20,2,0,0,1,1,0,0,0,0,0,127
21,2,0,0,1,1,0,0,0,0,0,48
22,2,0,0,1,1,0,0,0,0,0,55
23,2,0,0,1,1,0,0,0,0,0,48
0,3,0,0,1,1,0,0,0,0,1,73
1,3,0,0,1,1,0,0,0,0,0,61
2,3,0,0,1,1,0,0,0,0,0,38
3,3,0,0,1,1,0,0,0,0,0,42
4,3,0,0,1,1,0,0,0,0,0,38
5,3,0,0,1,1,0,0,0,0,0,40
6,3,0,0,1,1,0,0,0,0,0,48
7,3,0,0,1,1,0,0,0,0,0,116
8,3,0,1,1,1,0,0,0,0,2,159
9,3,0,1,1,1,0,0,0,0,0,99
10,3,0,1,1,1,0,0,0,0,0,91
11,3,0,0,1,1,0,0,0,0,2,119
12,3,0,0,1,1,0,0,0,0,1,98
13,3,0,0,1,1,0,0,0,0,0,92
14,3,0,0,1,1,0,0,0,0,1,101
15,3,0,0,1,1,0,0,0,0,1,86
16,3,0,0,1,1,0,0,0,0,0,58
17,3,0,1,1,1,0,0,0,0,0,122
18,3,0,1,1,1,0,0,0,0,0,128
19,3,0,1,1,1,0,0,0,0,2,189
20,3,0,0,1,1,0,0,0,0,0,117
21,3,0,0,1,1,0,0,0,0,0,86
22,3,0,0,1,1,0,0,0,0,1,69
23,3,0,0,1,1,0,0,0,0,0,50
0,4,0,0,1,1,0,0,0,0,0,39
1,4,0,0,1,1,0,0,0,0,0,37
2,4,0,0,1,1,0,0,0,0,0,77
3,4,0,0,1,1,0,0,0,0,1,66
4,4,0,0,1,1,0,0,0,0,0,42
5,4,0,0,1,1,0,0,0,0,1,75
6,4,0,0,1,1,0,0,0,0,0,46
7,4,0,0,1,1,0,0,0,0,0,85
8,4,0,1,1,1,0,0,0,0,2,160
9,4,0,1,1,1,0,0,0,0,0,101
10,4,0,1,1,1,0,0,0,0,0,108
11,4,0,0,1,1,0,0,0,0,0,59
12,4,0,0,1,1,0,0,0,0,1,113
13,4,0,0,1,1,0,0,0,0,0,70
14,4,0,0,1,1,0,0,0,0,0,83
15,4,0,0,1,1,0,0,0,0,0,57
16,4,0,0,1,1,0,0,0,0,0,61
17,4,0,1,1,1,0,0,0,0,1,167
18,4,0,1,1,1,0,0,0,0,0,123
19,4,0,1,1,1,0,0,0,0,0,124
20,4,0,0,1,1,0,0,0,0,0,133
21,4,0,0,1,1,0,0,0,0,0,50
22,4,0,0,1,1,0,0,0,0,2,127
23,4,0,0,1,1,0,0,0,0,0,48
0,5,1,0,0,1,0,0,0,0,2,74
1,5,1,0,0,1,0,0,0,0,0,18
2,5,1,0,0,1,0,0,0,0,0,16
3,5,1,0,0,1,0,0,0,0,1,42
4,5,1,0,0,1,0,0,0,0,0,12
5,5,1,0,0,1,0,0,0,0,1,40
6,5,1,0,0,1,0,0,0,0,2,75
7,5,1,0,0,1,0,0,0,0,0,37
8,5,1,1,0,1,0,0,0,0,0,69
9,5,1,1,0,1,0,0,0,0,1,86
10,5,1,1,0,1,0,0,0,0,0,63
11,5,1,0,0,1,0,0,0,0,0,58
12,5,1,0,0,1,0,0,0,0,0,43
13,5,1,0,0,1,0,0,0,0,0,135
14,5,1,0,0,1,0,0,0,0,1,78
15,5,1,0,0,1,0,0,0,0,0,32
16,5,1,0,0,1,0,0,0,0,0,40
17,5,1,1,0,1,0,0,0,0,0,105
18,5,1,1,0,1,0,0,0,0,0,93
19,5,1,1,0,1,0,0,0,0,0,113
20,5,1,0,0,1,0,0,0,0,1,121
21,5,1,0,0,1,0,0,0,0,0,23
22,5,1,0,0,1,0,0,0,0,1,48
23,5,1,0,0,1,0,0,0,0,1,45
0,6,1,0,0,1,0,0,0,0,0,15
1,6,1,0,0,1,0,0,0,0,0,34
2,6,1,0,0,1,0,0,0,0,0,14
3,6,1,0,0,1,0,0,0,0,0,18
4,6,1,0,0,1,0,0,0,0,1,42
5,6,1,0,0,1,0,0,0,0,1,62
6,6,1,0,0,1,0,0,0,0,0,102
7,6,1,0,0,1,0,0,0,0,0,48
8,6,1,1,0,1,0,0,0,0,2,163
9,6,1,1,0,1,0,0,0,0,2,133
10,6,1,1,0,1,0,0,0,0,0,97
11,6,1,0,0,1,0,0,0,0,0,39
12,6,1,0,0,1,0,0,0,0,0,47
13,6,1,0,0,1,0,0,0,0,2,108
14,6,1,0,0,1,0,0,0,0,0,47
15,6,1,0,0,1,0,0,0,0,0,35
16,6,1,0,0,1,0,0,0,0,0,37
17,6,1,1,0,1,0,0,0,0,0,93
18,6,1,1,0,1,0,0,0,0,0,137
19,6,1,1,0,1,0,0,0,0,2,155
20,6,1,0,0,1,0,0,0,0,0,104
21,6,1,0,0,1,0,0,0,0,0,26
22,6,1,0,0,1,0,0,0,0,0,61
23,6,1,0,0,1,0,0,0,0,0,59
0,0,0,0,1,1,0,0,0,0,0,50
1,0,0,0,1,1,0,0,0,0,0,37
2,0,0,0,1,1,0,0,0,0,0,42
3,0,0,0,1,1,0,0,0,0,0,42
4,0,0,0,1,1,0,0,0,0,0,47
5,0,0,0,1,1,0,0,0,0,0,61
6,0,0,0,1,1,0,0,0,0,2,113
7,0,0,0,1,1,0,0,0,0,2,138
8,0,0,1,1,1,0,0,0,0,0,99
9,0,0,1,1,1,0,0,0,0,0,103
10,0,0,1,1,1,0,0,0,0,2,144
11,0,0,0,1,1,0,0,0,0,0,63
12,0,0,0,1,1,0,0,0,0,1,93
13,0,0,0,1,1,0,0,0,0,2,141
14,0,0,0,1,1,0,0,0,0,0,69
15,0,0,0,1,1,0,0,0,0,0,58
16,0,0,0,1,1,0,0,0,0,2,157
17,0,0,1,1,1,0,0,0,0,0,121
18,0,0,1,1,1,0,0,0,0,0,121
19,0,0,1,1,1,0,0,0,0,0,119
20,0,0,0,1,1,0,0,0,0,0,119
21,0,0,0,1,1,0,0,0,0,0,45
22,0,0,0,1,1,0,0,0,0,1,73
23,0,0,0,1,1,0,0,0,0,2,102
0,1,0,0,1,1,0,0,0,0,0,37
1,1,0,0,1,1,0,0,0,0,0,42
2,1,0,0,1,1,0,0,0,0,0,58
3,1,0,0,1,1,0,0,0,0,0,38
4,1,0,0,1,1,0,0,0,0,0,60
5,1,0,0,1,1,0,0,0,0,2,102
6,1,0,0,1,1,0,0,0,0,1,62
7,1,0,0,1,1,0,0,0,0,0,88
8,1,0,1,1,1,0,0,0,0,0,103
9,1,0,1,1,1,0,0,0,0,0,103
10,1,0,1,1,1,0,0,0,0,0,93
11,1,0,0,1,1,0,0,0,0,0,58
12,1,0,0,1,1,0,0,0,0,0,77
13,1,0,0,1,1,0,0,0,0,2,153
14,1,0,0,1,1,0,0,0,0,0,67
15,1,0,0,1,1,0,0,0,0,0,62
16,1,0,0,1,1,0,0,0,0,1,83
17,1,0,1,1,1,0,0,0,0,0,209
18,1,0,1,1,1,0,0,0,0,0,129
19,1,0,1,1,1,0,0,0,0,0,142
20,1,0,0,1,1,0,0,0,0,0,118
21,1,0,0,1,1,0,0,0,0,1,80
22,1,0,0,1,1,0,0,0,0,0,46
23,1,0,0,1,1,0,0,0,0,1,72
0,2,0,0,1,1,0,0,0,0,0,77
1,2,0,0,1,1,0,0,0,0,0,42
2,2,0,0,1,1,0,0,0,0,1,106
3,2,0,0,1,1,0,0,0,0,0,42
4,2,0,0,1,1,0,0,0,0,0,48
5,2,0,0,1,1,0,0,0,0,0,37
6,2,0,0,1,1,0,0,0,0,0,41
7,2,0,0,1,1,0,0,0,0,0,78
8,2,0,1,1,1,0,0,0,0,0,99
9,2,0,1,1,1,0,0,0,0,0,100
10,2,0,1,1,1,0,0,0,0,0,92
11,2,0,0,1,1,0,0,0,0,2,122
12,2,0,0,1,1,0,0,0,0,0,71
13,2,0,0,1,1,0,0,0,0,1,95
14,2,0,0,1,1,0,0,0,0,0,72
15,2,0,0,1,1,0,0,0,0,0,69
16,2,0,0,1,1,0,0,0,0,1,106
17,2,0,1,1,1,0,0,0,0,0,118
18,2,0,1,1,1,0,0,0,0,1,142
19,2,0,1,1,1,0,0,0,0,0,129
20,2,0,0,1,1,0,0,0,0,0,120
21,2,0,0,1,1,0,0,0,0,0,45
22,2,0,0,1,1,0,0,0,0,0,44
23,2,0,0,1,1,0,0,0,0,1,73
0,3,0,0,1,1,0,0,0,0,0,38
1,3,0,0,1,1,0,0,0,0,2,102
2,3,0,0,1,1,0,0,0,0,2,103
3,3,0,0,1,1,0,0,0,0,0,42
4,3,0,0,1,1,0,0,0,0,0,42
5,3,0,0,1,1,0,0,0,0,1,65
6,3,0,0,1,1,0,0,0,0,2,102
7,3,0,0,1,1,0,0,0,0,0,74
8,3,0,1,1,1,0,0,0,0,0,123
9,3,0,1,1,1,0,0,0,0,0,102
10,3,0,1,1,1,0,0,0,0,0,89
11,3,0,0,1,1,0,0,0,0,0,57
12,3,0,0,1,1,0,0,0,0,1,100
13,3,0,0,1,1,0,0,0,0,0,68
14,3,0,0,1,1,0,0,0,0,0,71
15,3,0,0,1,1,0,0,0,0,0,68
16,3,0,0,1,1,0,0,0,0,0,58
17,3,0,1,1,1,0,0,0,0,0,133
18,3,0,1,1,1,0,0,0,0,0,121
19,3,0,1,1,1,0,0,0,0,0,213
20,3,0,0,1,1,0,0,0,0,0,130
21,3,0,0,1,1,0,0,0,0,0,87
22,3,0,0,1,1,0,0,0,0,2,102
23,3,0,0,1,1,0,0,0,0,0,43
0,4,0,0,1,1,0,0,0,0,0,53
1,4,0,0,1,1,0,0,0,0,0,62
2,4,0,0,1,1,0,0,0,0,2,138
3,4,0,0,1,1,0,0,0,0,0,40
4,4,0,0,1,1,0,0,0,0,0,50
5,4,0,0,1,1,0,0,0,0,1,64
6,4,0,0,1,1,0,0,0,0,0,40
7,4,0,0,1,1,0,0,0,0,0,75
8,4,0,1,1,1,0,0,0,0,0,98
9,4,0,1,1,1,0,0,0,0,0,137
10,4,0,1,1,1,0,0,0,0,0,88
11,4,0,0,1,1,0,0,0,0,1,88
12,4,0,0,1,1,0,0,0,0,0,73
13,4,0,0,1,1,0,0,0,0,1,97
14,4,0,0,1,1,0,0,0,0,0,73
15,4,0,0,1,1,0,0,0,0,1,85
16,4,0,0,1,1,0,0,0,0,0,59
17,4,0,1,1,1,0,0,0,0,0,127
18,4,0,1,1,1,0,0,0,0,0,159
19,4,0,1,1,1,0,0,0,0,2,181
20,4,0,0,1,1,0,0,0,0,0,119
21,4,0,0,1,1,0,0,0,0,0,44
22,4,0,0,1,1,0,0,0,0,0,52
23,4,0,0,1,1,0,0,0,0,0,45
0,5,1,0,0,1,0,0,0,0,0,17
1,5,1,0,0,1,0,0,0,0,0,15
2,5,1,0,0,1,0,0,0,0,0,57
3,5,1,0,0,1,0,0,0,0,0,15
4,5,1,0,0,1,0,0,0,0,0,18
5,5,1,0,0,1,0,0,0,0,0,55
6,5,1,0,0,1,0,0,0,0,1,45
7,5,1,0,0,1,0,0,0,0,0,39
8,5,1,1,0,1,0,0,0,0,0,61
9,5,1,1,0,1,0,0,0,0,0,100
10,5,1,1,0,1,0,0,0,0,2,126
11,5,1,0,0,1,0,0,0,0,2,116
12,5,1,0,0,1,0,0,0,0,1,73
13,5,1,0,0,1,0,0,0,0,0,48
14,5,1,0,0,1,0,0,0,0,0,42
15,5,1,0,0,1,0,0,0,0,0,38
16,5,1,0,0,1,0,0,0,0,0,47
17,5,1,1,0,1,0,0,0,0,0,93
18,5,1,1,0,1,0,0,0,0,1,120
19,5,1,1,0,1,0,0,0,0,1,121
20,5,1,0,0,1,0,0,0,0,1,132
21,5,1,0,0,1,0,0,0,0,0,17
22,5,1,0,0,1,0,0,0,0,0,28
23,5,1,0,0,1,0,0,0,0,0,24
0,6,1,0,0,1,0,0,0,0,0,18
1,6,1,0,0,1,0,0,0,0,1,42
2,6,1,0,0,1,0,0,0,0,0,12
3,6,1,0,0,1,0,0,0,0,0,15
4,6,1,0,0,1,0,0,0,0,0,17
5,6,1,0,0,1,0,0,0,0,0,16
6,6,1,0,0,1,0,0,0,0,1,130
7,6,1,0,0,1,0,0,0,0,0,35
8,6,1,1,0,1,0,0,0,0,1,92
9,6,1,1,0,1,0,0,0,0,0,59
10,6,1,1,0,1,0,0,0,0,0,64
11,6,1,0,0,1,0,0,0,0,1,62
12,6,1,0,0,1,0,0,0,0,0,52
13,6,1,0,0,1,0,0,0,0,2,112
14,6,1,0,0,1,0,0,0,0,0,53
15,6,1,0,0,1,0,0,0,0,0,38
16,6,1,0,0,1,0,0,0,0,0,41
17,6,1,1,0,1,0,0,0,0,2,153
18,6,1,1,0,1,0,0,0,0,0,95
19,6,1,1,0,1,0,0,0,0,1,122
20,6,1,0,0,1,0,0,0,0,0,98
21,6,1,0,0,1,0,0,0,0,0,18
22,6,1,0,0,1,0,0,0,0,0,26
23,6,1,0,0,1,0,0,0,0,0,20
0,0,0,0,1,1,0,0,0,0,0,38
1,0,0,0,1,1,0,0,0,0,1,65
2,0,0,0,1,1,0,0,0,0,0,44
3,0,0,0,1,1,0,0,0,0,0,42
4,0,0,0,1,1,0,0,0,1,0,169
5,0,0,0,1,1,0,0,0,0,0,42
6,0,0,0,1,1,0,0,0,0,0,41
7,0,0,0,1,1,0,0,0,0,0,77
8,0,0,1,1,1,0,0,0,0,0,98
9,0,0,1,1,1,0,0,0,0,0,105
10,0,0,1,1,1,0,0,0,0,0,93
11,0,0,0,1,1,0,0,0,0,0,57
12,0,0,0,1,1,0,0,0,0,0,71
13,0,0,0,1,1,0,0,0,0,0,71
14,0,0,0,1,1,0,0,0,0,0,76
15,0,0,0,1,1,0,0,0,0,2,138
16,0,0,0,1,1,0,0,0,0,1,87
17,0,0,1,1,1,0,0,0,0,1,144
18,0,0,1,1,1,0,0,0,0,0,127
19,0,0,1,1,1,0,0,0,0,1,153
20,0,0,0,1,1,0,0,0,0,1,165
21,0,0,0,1,1,0,0,0,0,1,73
22,0,0,0,1,1,0,0,0,0,0,65
23,0,0,0,1,1,0,0,0,0,0,45
0,1,0,0,1,1,0,0,0,0,1,66
1,1,0,0,1,1,0,0,0,0,0,38
2,1,0,0,1,1,0,0,0,0,0,44
3,1,0,0,1,1,0,0,0,0,0,40
4,1,0,0,1,1,0,0,0,0,0,43
5,1,0,0,1,1,0,0,0,0,0,41
6,1,0,0,1,1,0,0,0,0,0,39
7,1,0,0,1,1,0,0,0,0,0,93
8,1,0,1,1,1,0,0,0,0,0,99
9,1,0,1,1,1,0,0,0,0,0,98
10,1,0,1,1,1,0,0,0,0,0,95
11,1,0,0,1,1,0,0,0,0,0,57
12,1,0,0,1,1,0,0,0,0,0,72
13,1,0,0,1,1,0,0,0,0,1,107
14,1,0,0,1,1,0,0,0,0,0,112
15,1,0,0,1,1,0,0,0,0,0,80
16,1,0,0,1,1,0,0,0,0,0,59
17,1,0,1,1,1,0,0,0,0,1,143
18,1,0,1,1,1,0,0,0,0,0,117
19,1,0,1,1,1,0,0,0,0,0,118
20,1,0,0,1,1,0,0,0,0,0,120
21,1,0,0,1,1,0,0,0,0,0,44
22,1,0,0,1,1,0,0,0,0,1,93
23,1,0,0,1,1,0,0,0,0,1,68
0,2,0,0,1,1,0,0,0,0,0,39
1,2,0,0,1,1,0,0,0,0,0,43
2,2,0,0,1,1,0,0,0,0,0,37
3,2,0,0,1,1,0,0,0,0,0,78
4,2,0,0,1,1,0,0,0,0,0,41
5,2,0,0,1,1,0,0,0,0,0,42
6,2,0,0,1,1,0,0,0,0,0,39
7,2,0,0,1,1,0,0,0,0,0,75
8,2,0,1,1,1,0,0,0,0,2,161
9,2,0,1,1,1,0,0,0,0,0,112
10,2,0,1,1,1,0,0,0,0,1,108
11,2,0,0,1,1,0,0,0,0,1,87
12,2,0,0,1,1,0,0,0,0,0,67
13,2,0,0,1,1,0,0,0,0,1,103
14,2,0,0,1,1,0,0,0,0,0,73
15,2,0,0,1,1,0,0,0,0,0,61
16,2,0,0,1,1,0,0,0,0,0,61
17,2,0,1,1,1,0,0,0,0,2,201
18,2,0,1,1,1,0,0,0,0,0,131
19,2,0,1,1,1,0,0,0,0,0,130
20,2,0,0,1,1,0,0,0,0,2,189
21,2,0,0,1,1,0,0,0,0,0,51
22,2,0,0,1,1,0,0,0,0,0,42
23,2,0,0,1,1,0,0,0,0,1,88
0,3,0,0,1,1,0,0,0,0,1,87
1,3,0,0,1,1,0,0,0,0,2,101
2,3,0,0,1,1,0,0,0,0,2,97
3,3,0,0,1,1,0,0,0,0,0,80
4,3,0,0,1,1,0,0,0,0,1,62
5,3,0,0,1,1,0,0,0,0,0,62
6,3,0,0,1,1,0,0,0,0,0,42
7,3,0,0,1,1,0,0,0,0,0,72
8,3,0,1,1,1,0,0,0,0,0,100
9,3,0,1,1,1,0,0,0,0,2,162
10,3,0,1,1,1,0,0,0,0,2,145
11,3,0,0,1,1,0,0,0,0,0,58
12,3,0,0,1,1,0,0,0,0,0,76
13,3,0,0,1,1,0,0,0,0,0,162
14,3,0,0,1,1,0,0,0,0,1,92
15,3,0,0,1,1,0,0,0,0,1,84
16,3,0,0,1,1,0,0,0,0,0,59
17,3,0,1,1,1,0,0,0,0,0,123
18,3,0,1,1,1,0,0,0,0,0,118
19,3,0,1,1,1,0,0,0,0,0,119
20,3,0,0,1,1,0,0,0,0,2,178
21,3,0,0,1,1,0,0,0,0,0,46
22,3,0,0,1,1,0,0,0,0,0,48
23,3,0,0,1,1,0,0,0,0,0,48
0,4,0,0,1,1,0,0,0,0,0,40
1,4,0,0,1,1,0,0,0,0,2,120
2,4,0,0,1,1,0,0,0,0,0,63
3,4,0,0,1,1,0,0,0,0,0,80
4,4,0,0,1,1,0,0,0,0,0,82
5,4,0,0,1,1,0,0,0,0,0,40
6,4,0,0,1,1,0,0,0,0,0,40
7,4,0,0,1,1,0,0,0,0,1,100
8,4,0,1,1,1,1,0,0,0,0,230
9,4,0,1,1,1,0,0,0,0,0,122
10,4,0,1,1,1,0,0,0,0,0,105
11,4,0,0,1,1,0,0,0,0,0,60
12,4,0,0,1,1,0,0,0,0,0,81
13,4,0,0,1,1,0,0,0,0,0,72
14,4,0,0,1,1,0,0,0,0,1,95
15,4,0,0,1,1,0,0,0,0,1,93
16,4,0,0,1,1,0,0,0,0,0,63
17,4,0,1,1,1,0,0,0,0,0,211
18,4,0,1,1,1,0,0,0,0,0,122
19,4,0,1,1,1,0,0,0,0,0,139
20,4,0,0,1,1,0,0,0,0,1,142
21,4,0,0,1,1,0,0,0,0,0,57
22,4,0,0,1,1,0,0,0,0,0,58
23,4,0,0,1,1,0,0,0,0,1,91
0,5,1,0,0,1,0,0,0,0,1,40
1,5,1,0,0,1,0,0,0,0,0,56
2,5,1,0,0,1,0,0,0,0,0,12
3,5,1,0,0,1,0,0,0,0,0,12
4,5,1,0,0,1,0,0,0,0,0,17
5,5,1,0,0,1,0,0,0,0,2,85
6,5,1,0,0,1,0,0,0,0,1,40
7,5,1,0,0,1,0,0,0,0,1,68
8,5,1,1,0,1,0,0,0,0,0,62
9,5,1,1,0,1,0,0,0,0,1,85
10,5,1,1,0,1,0,0,0,0,0,97
11,5,1,0,0,1,0,0,0,0,0,33
12,5,1,0,0,1,0,0,0,0,0,64
13,5,1,0,0,1,0,0,0,0,0,42
